0,31;0,47;0,28;2,1;3,48;0,23;0,18;5,1;0,21;1,16;0,4;0,35;0,28;0,31;0,77;0,98;1,57;1,21;0,47;0,66;0,26;0,35;0,2;1,04;2,27;1,03;0,22;0,26;0,61;0,17;0,33;2,16;0,8;0,32;0,41;0,83;0,54;0,37;0,52;0,32;0,3;0,4;0,46;0,16;0,83;0,13;1,81;0,27;0,35;0,97;0,3;0,15;0,18;0,12;0,14;0,18;0,24;0,11;0,18;0,11;0,45;0,26;1,25;2,17;0,16;1,42;0,73;0,19;0,12;0,42;0,9;3;1;6;c-SC-m
0,26;0,42;0,28;1,95;3,31;0,24;0,19;4,63;0,21;1,19;0,38;0,34;0,28;0,3;0,7;0,95;1,41;1,17;0,42;0,6;0,28;0,35;0,21;0,98;1,99;0,99;0,22;0,25;0,58;0,18;0,32;1,91;0,78;0,41;0,42;0,76;0,54;0,34;0,56;0,32;0,31;0,38;0,47;0,16;0,88;0,14;1,87;0,26;0,35;1,14;0,33;0,15;0,19;0,13;0,15;0,19;0,24;0,11;0,19;0,1;0,51;0,26;1,36;2,22;0,16;1,39;0,76;0,2;0,13;0,43;0,95;3;1;6;c-SC-m
0,32;0,43;0,28;1,95;3,14;0,27;0,19;4,69;0,21;1,18;0,4;0,35;0,28;0,3;0,73;0,93;1,45;1,15;0,47;0,59;0,28;0,36;0,21;0,96;2,04;0,97;0,23;0,26;0,59;0,18;0,32;1,95;0,78;0,41;0,4;0,77;0,56;0,35;0,59;0,32;0,31;0,39;0,44;0,16;0,91;0,14;1,87;0,25;0,35;1,09;0,33;0,16;0,19;0,13;0,16;0,19;0,23;0,1;0,19;0,1;0,52;0,27;1,36;2,26;0,15;1,41;0,76;0,21;0,13;0,41;0,99;3;1;6;c-SC-m
0,31;0,4;0,26;1,8;3,01;0,24;0,18;4,41;0,2;1,06;0,36;0,32;0,26;0,28;0,65;0,88;1,36;1,07;0,43;0,57;0,26;0,34;0,19;0,88;1,91;0,91;0,21;0,23;0,55;0,17;0,28;1,83;0,73;0,38;0,38;0,72;0,52;0,32;0,49;0,3;0,28;0,35;0,41;0,16;0,89;0,14;1,81;0,24;0,31;0,97;0,32;0,16;0,17;0,12;0,15;0,18;0,24;0,1;0,19;0,1;0,52;0,26;1,3;2,21;0,15;1,41;0,76;0,19;0,12;0,41;0,98;3;1;6;c-SC-m
0,23;0,37;0,27;1,89;2,92;0,25;0,19;4,37;0,21;1,17;0,36;0,35;0,28;0,31;0,69;0,89;1,31;1,12;0,41;0,6;0,28;0,36;0,22;0,92;1,9;0,97;0,21;0,25;0,57;0,19;0,3;1,77;0,71;0,39;0,4;0,74;0,57;0,33;0,54;0,31;0,29;0,35;0,42;0,16;0,88;0,16;1,97;0,26;0,34;1,07;0,35;0,18;0,19;0,12;0,15;0,18;0,27;0,13;0,18;0,1;0,6;0,27;1,48;2,24;0,18;1,42;0,79;0,22;0,12;0,39;1,11;3;1;6;c-SC-m
0,22;0,38;0,25;1,81;2,71;0,22;0,19;4,25;0,2;1,1;0,33;0,32;0,25;0,29;0,67;0,83;1,26;1,03;0,41;0,55;0,26;0,35;0,19;0,86;1,78;0,88;0,21;0,25;0,54;0,18;0,27;1,67;0,66;0,37;0,36;0,69;0,53;0,32;0,56;0,29;0,28;0,33;0,4;0,15;0,87;0,16;1,95;0,24;0,34;1,05;0,34;0,17;0,19;0,12;0,16;0,17;0,27;0,13;0,19;0,09;0,6;0,27;1,44;2,25;0,17;1,41;0,8;0,2;0,12;0,45;1,08;3;1;6;c-SC-m
0,22;0,39;0,25;1,78;2,83;0,24;0,19;4,2;0,2;1,11;0,34;0,33;0,26;0,29;0,68;0,84;1,29;1,03;0,43;0,58;0,28;0,34;0,19;0,86;1,81;0,89;0,21;0,24;0,55;0,19;0,27;1,65;0,66;0,37;0,37;0,71;0,54;0,31;0,49;0,29;0,28;0,33;0,42;0,16;0,89;0,16;1,97;0,25;0,33;0,93;0,31;0,19;0,19;0,12;0,16;0,18;0,27;0,12;0,18;0,09;0,61;0,28;1,44;2,26;0,16;1,46;0,8;0,22;0,12;0,44;1,07;3;1;6;c-SC-m
0,26;0,41;0,31;1,92;2,81;0,28;0,22;4,26;0,23;1,21;0,41;0,37;0,29;0,39;0,75;0,86;1,37;1,11;0,45;0,63;0,33;0,4;0,25;0,89;1,81;0,95;0,25;0,29;0,6;0,22;0,35;1,69;0,73;0,45;0,48;0,82;0,61;0,35;0,64;0,35;0,36;0,42;0,44;0,14;0,84;0,16;1,86;0,24;0,32;1,07;0,33;0,24;0,18;0,13;0,15;0,18;0,26;0,12;0,17;0,09;0,62;0,29;1,48;2,23;0,17;1,62;0,8;0,2;0,13;0,44;1,1;3;1;6;c-SC-m
0,27;0,41;0,28;1,87;2,74;0,28;0,22;4,24;0,23;1,27;0,39;0,39;0,3;0,33;0,72;0,84;1,31;1,05;0,47;0,6;0,37;0,43;0,23;0,88;1,75;0,92;0,25;0,27;0,58;0,22;0,33;1,66;0,74;0,43;0,47;0,78;0,6;0,36;0,93;0,33;0,33;0,39;0,43;0,14;0,86;0,16;1,83;0,25;0,34;1,04;0,34;0,23;0,19;0,13;0,16;0,17;0,25;0,13;0,19;0,09;0,66;0,3;1,5;2,25;0,18;1,61;0,82;0,22;0,13;0,42;1,12;3;1;6;c-SC-m
0,24;0,38;0,27;1,72;2,46;0,26;0,21;3,94;0,21;1,18;0,35;0,34;0,26;0,32;0,67;0,81;1,2;0,97;0,45;0,56;0,3;0,36;0,21;0,8;1,66;0,85;0,23;0,26;0,55;0,2;0,31;1,5;0,67;0,41;0,43;0,72;0,56;0,32;0,52;0,31;0,3;0,36;0,4;0,14;0,86;0,15;1,8;0,26;0,31;0,95;0,3;0,24;0,17;0,12;0,15;0,17;0,25;0,13;0,17;0,09;0,63;0,3;1,5;2,24;0,17;1,66;0,81;0,23;0,12;0,45;1,1;3;1;6;c-SC-m
0,21;0,37;0,32;1,85;2,55;0,34;0,25;3,96;0,26;1,28;0,31;0,41;0,29;0,42;0,68;0,82;1,27;1,03;0,47;0,61;0,36;0,4;0,25;0,91;1,63;0,89;0,25;0,29;0,59;0,25;0,31;1,6;0,78;0,46;0,46;0,81;0,62;0,35;0,65;0,34;0,35;0,4;0,43;0,13;0,83;0,16;1,91;0,24;0,32;1,04;0,31;0,19;0,16;0,11;0,14;0,17;0,26;0,1;0,18;0,09;0,64;0,3;1,51;2,22;0,21;1,48;0,82;0,2;0,11;0,45;1,14;3;1;6;c-SC-m
0,2;0,35;0,28;1,7;2,33;0,27;0,24;3,75;0,26;1,26;0,31;0,39;0,26;0,41;0,68;0,79;1,18;0,97;0,45;0,59;0,32;0,39;0,24;0,86;1,53;0,82;0,24;0,26;0,54;0,23;0,28;1,43;0,7;0,42;0,44;0,8;0,6;0,32;0,66;0,3;0,32;0,34;0,49;0,14;0,87;0,16;1,95;0,23;0,32;1,02;0,32;0,19;0,17;0,13;0,16;0,17;0,3;0,13;0,18;0,09;0,7;0,31;1,58;2,26;0,21;1,49;0,87;0,22;0,13;0,48;1,18;3;1;6;c-SC-m
0,2;0,36;0,27;1,72;2,21;0,3;0,25;3,85;0,23;1,32;0,31;0,35;0,3;0,37;0,67;0,81;1,2;0,96;0,46;0,59;0,39;0,4;0,23;0,86;1,54;0,82;0,24;0,27;0,55;0,23;0,3;1,45;0,74;0,42;0,43;0,77;0,6;0,3;0,57;0,3;0,33;0,36;0,43;0,14;0,83;0,15;1,87;0,21;0,3;0,92;0,29;0,18;0,16;0,12;0,16;0,17;0,26;0,12;0,18;0,09;0,65;0,31;1,55;2,19;0,2;1,49;0,83;0,2;0,12;0,43;1,13;3;1;6;c-SC-m
0,23;0,4;0,27;2,04;3,83;0,22;0,17;5,19;0,21;1,21;0,34;0,35;0,28;0,28;0,74;1,12;1,6;1,11;0,43;0,59;0,22;0,32;0,18;1,01;1,84;0,92;0,21;0,24;0,62;0,15;0,31;2,03;0,62;0,41;0,41;0,81;0,52;0,32;0,53;0,29;0,29;0,36;0,41;0,17;1,08;0,15;1,9;0,23;0,33;1,44;0,23;0,17;0,19;0,13;0,15;0,18;0,17;0,12;0,22;0,12;0,53;0,25;1,75;2,47;0,16;1,47;0,74;0,19;0,13;0,51;0,96;3;1;6;c-SC-m
0,24;0,41;0,26;2,07;3,66;0,22;0,17;5,15;0,22;1,18;0,34;0,36;0,28;0,28;0,75;1,13;1,56;1,14;0,45;0,58;0,22;0,32;0,18;1;1,88;0,94;0,21;0,23;0,62;0,16;0,31;2,04;0,65;0,4;0,42;0,84;0,52;0,33;0,51;0,29;0,29;0,34;0,42;0,17;1,08;0,15;1,83;0,24;0,34;1,32;0,24;0,17;0,19;0,13;0,15;0,18;0,18;0,13;0,23;0,12;0,53;0,27;1,75;2,45;0,16;1,5;0,74;0,21;0,13;0,52;0,97;3;1;6;c-SC-m
0,23;0,36;0,25;1,87;3,47;0,21;0,17;4,81;0,19;1,08;0,32;0,33;0,27;0,26;0,72;1,09;1,47;1,08;0,43;0,55;0,21;0,31;0,17;0,93;1,77;0,87;0,2;0,22;0,58;0,15;0,3;1,95;0,58;0,38;0,38;0,77;0,49;0,3;0,49;0,28;0,27;0,31;0,38;0,17;1,11;0,15;1,82;0,22;0,35;1,29;0,23;0,17;0,19;0,13;0,15;0,17;0,18;0,13;0,22;0,12;0,53;0,27;1,76;2,44;0,16;1,52;0,75;0,2;0,13;0,48;0,92;3;1;6;c-SC-m
0,25;0,38;0,27;1,98;3,22;0,24;0,2;4,98;0,23;1,23;0,34;0,36;0,29;0,29;0,74;1,1;1,5;1,14;0,44;0,56;0,24;0,36;0,19;0,97;1,68;0,89;0,22;0,25;0,62;0,17;0,33;1,93;0,66;0,42;0,48;0,83;0,55;0,32;0,56;0,31;0,31;0,37;0,44;0,17;1,05;0,15;1,91;0,25;0,32;1,43;0,23;0,18;0,18;0,14;0,15;0,19;0,18;0,13;0,22;0,11;0,55;0,27;1,86;2,56;0,18;1,53;0,76;0,2;0,14;0,5;1;3;1;6;c-SC-m
0,25;0,4;0,27;1,97;3,27;0,23;0,21;4,9;0,22;1,18;0,35;0,36;0,3;0,29;0,76;1,08;1,48;1,11;0,45;0,56;0,24;0,35;0,19;0,97;1,68;0,88;0,21;0,24;0,62;0,17;0,33;1,89;0,66;0,41;0,46;0,82;0,54;0,32;0,55;0,3;0,3;0,36;0,41;0,17;1,02;0,15;1,85;0,25;0,33;1,26;0,22;0,17;0,18;0,13;0,16;0,18;0,18;0,13;0,21;0,12;0,54;0,27;1,76;2,52;0,17;1,55;0,76;0,2;0,13;0,52;1,04;3;1;6;c-SC-m
0,23;0,35;0,24;1,71;2,91;0,22;0,17;4,42;0,19;1,04;0,33;0,31;0,26;0,26;0,64;0,97;1,31;0,99;0,42;0,51;0,26;0,31;0,17;0,86;1,55;0,79;0,19;0,22;0,55;0,16;0,28;1,62;0,58;0,36;0,41;0,73;0,5;0,28;0,5;0,27;0,29;0,32;0,37;0,17;1,07;0,15;1,93;0,24;0,3;1,2;0,22;0,17;0,18;0,13;0,15;0,17;0,18;0,13;0,22;0,12;0,54;0,27;1,76;2,56;0,18;1,59;0,78;0,2;0,13;0,49;0,99;3;1;6;c-SC-m
0,29;0,36;0,31;1,86;2,88;0,24;0,23;4,53;0,23;1,25;0,32;0,39;0,29;0,31;0,71;0,98;1,38;1,12;0,43;0,55;0,3;0,37;0,21;0,87;1,49;0,84;0,22;0,25;0,59;0,18;0,33;1,71;0,61;0,43;0,51;0,82;0,59;0,32;0,55;0,32;0,32;0,37;0,45;0,16;0,98;0,16;1,95;0,25;0,31;1,25;0,21;0,17;0,19;0,14;0,15;0,18;0,2;0,13;0,21;0,11;0,65;0,29;1,98;2,59;0,21;1,57;0,78;0,23;0,14;0,48;1,08;3;1;6;c-SC-m
0,22;0,34;0,26;1,77;2,63;0,23;0,18;4,33;0,21;1,14;0,31;0,33;0,26;0,28;0,64;0,91;1,31;1,02;0,42;0,54;0,25;0,34;0,18;0,82;1,43;0,8;0,21;0,23;0,57;0,18;0,35;1,61;0,55;0,42;0,41;0,78;0,55;0,3;0,51;0,31;0,29;0,32;0,41;0,16;0,99;0,16;1,96;0,25;0,32;1,19;0,2;0,19;0,18;0,14;0,16;0,19;0,19;0,14;0,21;0,11;0,64;0,29;1,91;2,61;0,2;1,61;0,79;0,23;0,14;0,47;1,12;3;1;6;c-SC-m
0,2;0,36;0,25;1,68;2,64;0,25;0,18;4,14;0,22;1,07;0,29;0,33;0,27;0,28;0,64;0,9;1,26;0,96;0,43;0,52;0,25;0,33;0,17;0,8;1,38;0,78;0,22;0,23;0,54;0,17;0,31;1,54;0,54;0,4;0,39;0,73;0,54;0,29;0,52;0,29;0,3;0,31;0,39;0,16;1,01;0,15;1,95;0,24;0,33;1,13;0,21;0,19;0,17;0,15;0,16;0,17;0,19;0,14;0,21;0,11;0,63;0,29;1,92;2,58;0,2;1,63;0,78;0,2;0,15;0,47;1,09;3;1;6;c-SC-m
0,26;0,39;0,34;2,06;3,14;0,3;0,24;4,65;0,31;1,38;0,38;0,39;0,34;0,35;0,77;1,04;1,56;1,25;0,53;0,64;0,32;0,47;0,25;0,96;1,5;0,89;0,26;0,29;0,66;0,22;0,39;1,72;0,69;0,52;0,52;0,88;0,73;0,36;0,69;0,4;0,44;0,45;0,5;0,16;0,85;0,18;2,01;0,26;0,26;1,26;0,2;0,22;0,17;0,13;0,15;0,18;0,2;0,14;0,19;0,11;0,56;0,32;1,91;2,51;0,2;1,71;0,91;0,28;0,13;0,47;1,09;3;1;6;c-SC-m
0,26;0,42;0,32;2,08;3,18;0,33;0,25;4,65;0,29;1,41;0,42;0,39;0,33;0,37;0,79;1,05;1,5;1,25;0,49;0,64;0,33;0,47;0,28;0,96;1,52;0,91;0,28;0,3;0,69;0,21;0,4;1,75;0,68;0,5;0,61;0,89;0,71;0,37;0,63;0,38;0,46;0,44;0,52;0,15;0,9;0,17;1,99;0,27;0,28;1,23;0,21;0,22;0,16;0,12;0,17;0,17;0,2;0,14;0,18;0,1;0,66;0,35;1,95;2,57;0,22;1,74;0,92;0,28;0,12;0,48;1,13;3;1;6;c-SC-m
0,27;0,38;0,3;1,89;2,87;0,29;0,24;4,47;0,26;1,36;0,38;0,38;0,32;0,33;0,73;1,02;1,38;1,15;0,47;0,59;0,37;0,41;0,26;0,91;1,43;0,87;0,27;0,28;0,61;0,21;0,38;1,67;0,64;0,48;0,5;0,89;0,66;0,33;0,6;0,36;0,36;0,4;0,47;0,15;0,92;0,17;1,98;0,27;0,29;1,21;0,2;0,22;0,16;0,13;0,17;0,16;0,19;0,12;0,21;0,11;0,67;0,31;1,84;2,53;0,22;1,73;0,91;0,31;0,13;0,47;1,12;3;1;6;c-SC-m
0,25;0,37;0,4;1,99;2,98;0,32;0,27;4,5;0,29;1,48;0,37;0,4;0,38;0,36;0,8;1,06;1,49;1,26;0,5;0,62;0,38;0,46;0,27;0,97;1,44;0,89;0,26;0,31;0,65;0,24;0,39;1,66;0,71;0,51;0,52;0,91;0,77;0,4;0,69;0,4;0,42;0,43;0,51;0,13;0,81;0,18;1,99;0,3;0,25;1,12;0,19;0,26;0,16;0,13;0,17;0,16;0,23;0,18;0,17;0,11;0,73;0,35;2,26;2,46;0,24;1,72;0,91;0,28;0,13;0,55;1,17;3;1;6;c-SC-m
0,23;0,38;0,34;1,89;2,66;0,29;0,25;4,32;0,27;1,41;0,35;0,39;0,31;0,33;0,73;1,01;1,35;1,19;0,47;0,63;0,33;0,43;0,28;0,94;1,36;0,85;0,26;0,3;0,61;0,23;0,36;1,57;0,68;0,5;0,53;0,89;0,68;0,35;0,63;0,36;0,4;0,38;0,47;0,15;0,84;0,18;1,93;0,18;0,27;1,15;0,21;0,26;0,17;0,13;0,18;0,17;0,21;0,15;0,21;0,09;0,84;0,35;2,32;2,55;0,24;1,73;0,92;0,31;0,13;0,56;1,2;3;1;6;c-SC-m
0,23;0,39;0,34;1,98;2,84;0,31;0,26;4,51;0,28;1,55;0,37;0,4;0,33;0,37;0,77;1,07;1,42;1,19;0,49;0,66;0,38;0,45;0,32;1,01;1,47;0,87;0,28;0,37;0,65;0,25;0,37;1,66;0,69;0,5;0,6;0,92;0,7;0,37;0,67;0,36;0,37;0,43;0,46;0,16;0,87;0,18;1,96;0,22;0,29;1,15;0,19;0,26;0,15;0,13;0,17;0,16;0,2;0,14;0,21;0,09;0,89;0,35;2,22;2,53;0,26;1,71;0,9;0,33;0,13;0,54;1,26;3;1;6;c-SC-m
0,35;0,57;0,33;2,66;5,35;0,23;0,19;6,95;0,22;1,51;0,43;0,38;0,34;0,32;1,04;1,22;1,95;1,51;0,46;0,77;0,23;0,35;0,2;1,5;2,65;1,2;0,24;0,29;0,76;0,15;0,46;2,72;0,72;0,48;0,51;1,01;0,67;0,44;0,62;0,39;0,37;0,51;0,42;0,19;1;0,15;1,88;0,28;0,41;1,57;0,17;0,16;0,19;0,13;0,14;0,2;0,17;0,12;0,24;0,15;0,5;0,27;1,71;2,44;0,14;1,37;0,81;0,2;0,13;0,48;0,96;3;1;6;c-SC-m
0,32;0,53;0,29;2,42;4,79;0,21;0,17;6,25;0,2;1,3;0,4;0,35;0,3;0,29;0,92;1,12;1,76;1,26;0,43;0,69;0,21;0,31;0,16;1,33;2,52;1,12;0,21;0,26;0,69;0,13;0,41;2,51;0,65;0,44;0,47;0,88;0,59;0,39;0,56;0,35;0,32;0,45;0,37;0,19;1,03;0,15;1,82;0,29;0,46;1,54;0,17;0,16;0,19;0,13;0,15;0,21;0,18;0,12;0,25;0,15;0,55;0,26;1,81;2,5;0,15;1,36;0,84;0,2;0,13;0,52;0,98;3;1;6;c-SC-m
0,33;0,56;0,29;2,46;4,81;0,22;0,17;6,31;0,2;1,25;0,4;0,36;0,3;0,3;0,91;1,17;1,81;1,26;0,45;0,71;0,22;0,32;0,17;1,39;2,58;1,13;0,22;0,26;0,71;0,14;0,42;2,52;0,7;0,45;0,45;0,91;0,59;0,39;0,63;0,34;0,32;0,46;0,39;0,19;1,06;0,15;1,81;0,28;0,49;1,6;0,17;0,17;0,19;0,13;0,15;0,21;0,18;0,11;0,25;0,15;0,58;0,28;1,8;2,52;0,15;1,36;0,85;0,2;0,13;0,49;1,07;3;1;6;c-SC-m
0,31;0,5;0,32;2,37;4,29;0,23;0,18;6,03;0,21;1,46;0,39;0,36;0,31;0,3;0,91;1,06;1,69;1,46;0,43;0,68;0,23;0,34;0,18;1,24;2,22;1,08;0,22;0,26;0,68;0,14;0,43;2,29;0,63;0,45;0,5;0,89;0,65;0,4;0,6;0,37;0,35;0,47;0,4;0,17;1,01;0,15;1,84;0,29;0,36;1,45;0,15;0,18;0,19;0,13;0,15;0,21;0,18;0,12;0,26;0,15;0,52;0,26;1,74;2,48;0,16;1,38;0,8;0,19;0,13;0,48;0,98;3;1;6;c-SC-m
0,29;0,48;0,29;2,2;4,07;0,21;0,17;5,77;0,19;1,24;0,39;0,37;0,29;0,27;0,82;0,98;1,57;1,26;0,44;0,62;0,24;0,32;0,19;1,15;2,12;1;0,21;0,24;0,63;0,13;0,39;2,19;0,6;0,44;0,46;0,82;0,59;0,38;0,56;0,33;0,32;0,44;0,35;0,17;1,02;0,15;1,73;0,29;0,39;1,43;0,17;0,17;0,19;0,12;0,15;0,2;0,17;0,12;0,26;0,15;0,56;0,26;1,77;2,5;0,17;1,4;0,82;0,19;0,12;0,49;1;3;1;6;c-SC-m
0,3;0,49;0,28;2,22;3,92;0,21;0,17;5,8;0,19;1,17;0,37;0,34;0,29;0,28;0,84;1,01;1,59;1,2;0,43;0,65;0,2;0,31;0,18;1,16;2,16;1,02;0,21;0,25;0,65;0,14;0,39;2,2;0,6;0,43;0,44;0,81;0,58;0,37;0,68;0,35;0,32;0,43;0,34;0,18;1,06;0,15;1,73;0,28;0,42;1,47;0,16;0,17;0,19;0,13;0,15;0,2;0,18;0,11;0,28;0,15;0,6;0,27;1,81;2,58;0,17;1,4;0,83;0,2;0,13;0,49;1,1;3;1;6;c-SC-m
0,29;0,48;0,32;2,29;3,91;0,22;0,19;5,75;0,2;1,53;0,39;0,35;0,31;0,29;0,82;0,96;1,59;1,42;0,42;0,62;0,22;0,34;0,2;1,13;2,04;1,01;0,23;0,26;0,65;0,15;0,41;2,06;0,61;0,46;0,51;0,85;0,64;0,43;0,59;0,37;0,34;0,48;0,41;0,15;0,91;0,15;1,81;0,29;0,32;1,31;0,14;0,18;0,18;0,12;0,14;0,19;0,17;0,12;0,26;0,15;0,51;0,26;1,63;2,41;0,16;1,39;0,79;0,2;0,12;0,46;1;3;1;6;c-SC-m
0,28;0,46;0,26;2,08;3,52;0,21;0,17;5,31;0,18;1,23;0,35;0,33;0,28;0,27;0,78;0,91;1,46;1,17;0,4;0,58;0,21;0,32;0,18;1,03;1,93;0,94;0,21;0,23;0,6;0,14;0,38;1,93;0,57;0,44;0,46;0,79;0,6;0,37;0,57;0,33;0,33;0,42;0,35;0,16;0,91;0,15;1,76;0,28;0,36;1,37;0,15;0,17;0,18;0,12;0,14;0,19;0,17;0,11;0,27;0,15;0,57;0,29;1,69;2,46;0,17;1,42;0,82;0,19;0,12;0,49;1,03;3;1;6;c-SC-m
0,27;0,47;0,27;2,11;3,72;0,21;0,18;5,52;0,18;1,2;0,36;0,33;0,28;0,27;0,8;0,94;1,52;1,16;0,42;0,58;0,22;0,33;0,18;1,03;2,03;0,95;0,21;0,24;0,62;0,14;0,39;1,96;0,57;0,44;0,45;0,78;0,59;0,36;0,74;0,33;0,32;0,43;0,34;0,16;0,97;0,15;1,68;0,3;0,35;1,41;0,14;0,18;0,18;0,12;0,15;0,19;0,18;0,12;0,27;0,15;0,61;0,27;1,77;2,5;0,18;1,35;0,83;0,19;0,12;0,5;1,09;3;1;6;c-SC-m
0,28;0,44;0,28;2,03;3,31;0,22;0,2;5,15;0,18;1,39;0,38;0,37;0,29;0,28;0,77;0,83;1,41;1,36;0,4;0,57;0,23;0,37;0,21;0,97;1,75;0,91;0,22;0,24;0,59;0,15;0,39;1,74;0,55;0,45;0,51;0,81;0,66;0,39;0,6;0,36;0,34;0,46;0,42;0,16;0,84;0,15;1,83;0,32;0,3;1,22;0,15;0,19;0,18;0,12;0,13;0,17;0,18;0,12;0,28;0,17;0,54;0,28;1,68;2,41;0,18;1,42;0,81;0,21;0,12;0,45;1,02;3;1;6;c-SC-m
0,27;0,43;0,26;1,96;3,09;0,21;0,18;4,78;0,18;1,2;0,37;0,32;0,26;0,27;0,73;0,82;1,34;1,15;0,39;0,53;0,21;0,35;0,23;0,94;1,66;0,89;0,2;0,24;0,57;0,14;0,38;1,68;0,52;0,43;0,49;0,74;0,61;0,36;0,57;0,35;0,34;0,42;0,36;0,15;0,9;0,16;1,81;0,3;0,34;1,27;0,17;0,19;0,18;0,12;0,14;0,18;0,17;0,13;0,27;0,15;0,62;0,28;1,75;2,46;0,19;1,42;0,82;0,2;0,12;0,5;1,07;3;1;6;c-SC-m
0,26;0,43;0,26;1,89;2,99;0,2;0,18;4,79;0,17;1,13;0,34;0,31;0,26;0,27;0,72;0,81;1,3;1,06;0,39;0,52;0,21;0,32;0,18;0,9;1,67;0,87;0,2;0,23;0,55;0,14;0,37;1,65;0,5;0,41;0,45;0,72;0,58;0,33;0,55;0,32;0,32;0,42;0,34;0,15;0,91;0,15;1,7;0,3;0,35;1,29;0,14;0,19;0,17;0,13;0,15;0,19;0,17;0,12;0,28;0,15;0,62;0,28;1,7;2,43;0,21;1,37;0,82;0,21;0,13;0,48;1,11;3;1;6;c-SC-m
0,27;0,43;0,32;1,96;3;0,24;0,2;4,69;0,19;1,34;0,35;0,33;0,3;0,29;0,75;0,77;1,3;1,3;0,41;0,6;0,26;0,36;0,2;0,93;1,55;0,87;0,22;0,25;0,57;0,16;0,41;1,61;0,53;0,48;0,6;0,86;0,7;0,37;0,62;0,37;0,38;0,48;0,41;0,15;0,77;0,16;1,75;0,33;0,3;1,13;0,14;0,21;0,18;0,13;0,13;0,16;0,16;0,14;0,26;0,15;0,58;0,28;1,66;2,31;0,19;1,37;0,8;0,23;0,13;0,49;1,03;3;1;6;c-SC-m
0,26;0,4;0,28;1,88;2,84;0,22;0,19;4,55;0,18;1,2;0,35;0,36;0,27;0,28;0,72;0,75;1,25;1,14;0,39;0,57;0,24;0,34;0,22;0,85;1,49;0,83;0,21;0,25;0,54;0,15;0,38;1,56;0,52;0,45;0,52;0,77;0,62;0,34;0,58;0,34;0,35;0,48;0,34;0,14;0,81;0,16;1,76;0,3;0,31;1,13;0,14;0,19;0,18;0,13;0,15;0,19;0,16;0,13;0,29;0,18;0,66;0,32;1,74;2,36;0,2;1,38;0,8;0,21;0,13;0,51;1,05;3;1;6;c-SC-m
0,25;0,42;0,28;1,88;2,77;0,24;0,2;4,56;0,19;1,22;0,34;0,32;0,28;0,28;0,73;0,78;1,3;1,09;0,42;0,56;0,25;0,34;0,23;0,89;1,56;0,85;0,21;0,25;0,54;0,16;0,38;1,58;0,51;0,45;0,51;0,79;0,64;0,32;0,65;0,33;0,34;0,44;0,37;0,15;0,84;0,15;1,65;0,3;0,32;1,15;0,14;0,2;0,17;0,13;0,15;0,18;0,17;0,13;0,28;0,16;0,63;0,29;1,68;2,37;0,22;1,36;0,79;0,2;0,13;0,48;1,14;3;1;6;c-SC-m
0,3;0,46;0,29;2,4;5,07;0,21;0,17;5,53;0,19;1,61;0,38;0,32;0,3;0,25;0,88;1,04;1,84;1,38;0,35;0,68;0,24;0,34;0,16;1,21;2,2;1,06;0,22;0,24;0,61;0,13;0,36;2,38;0,47;0,46;0,48;0,89;0,7;0,48;0,63;0,39;0,39;0,48;0,51;0,2;1,06;0,15;1,75;0,27;0,21;1,51;0,2;0,22;0,22;0,13;0,12;0,18;0,17;0,13;0,24;0,16;0,4;0,27;1,29;2,21;0,18;1,55;0,74;0,23;0,13;0,44;0,64;3;1;6;c-SC-m
0,31;0,46;0,31;2,52;5,09;0,23;0,17;5,73;0,19;1,5;0,38;0,33;0,32;0,27;0,93;1,07;1,88;1,36;0,38;0,71;0,25;0,34;0,14;1,25;2,3;1,13;0,23;0,24;0,63;0,13;0,36;2,5;0,49;0,47;0,52;0,96;0,66;0,46;0,63;0,4;0,39;0,48;0,52;0,19;0,94;0,16;1,67;0,26;0,25;1,37;0,2;0,2;0,21;0,12;0,13;0,19;0,17;0,12;0,26;0,15;0,4;0,27;1,33;2,17;0,15;1,4;0,73;0,2;0,12;0,45;0,7;3;1;6;c-SC-m
0,3;0,44;0,29;2,42;4,76;0,21;0,16;5,71;0,19;1,37;0,38;0,33;0,31;0,26;0,89;1,06;1,8;1,28;0,37;0,7;0,23;0,34;0,16;1,25;2,26;1,12;0,22;0,24;0,62;0,12;0,35;2,45;0,48;0,47;0,49;0,9;0,59;0,44;0,58;0,38;0,41;0,45;0,48;0,18;0,95;0,15;1,67;0,27;0,3;1,39;0,22;0,18;0,2;0,13;0,15;0,2;0,17;0,11;0,27;0,14;0,43;0,27;1,4;2,22;0,17;1,35;0,75;0,21;0,13;0,49;0,75;3;1;6;c-SC-m
0,32;0,44;0,31;2,37;4,69;0,22;0,18;5,26;0,2;1,63;0,38;0,33;0,32;0,25;0,86;1,01;1,77;1,46;0,37;0,66;0,25;0,38;0,16;1,11;1,99;1,03;0,23;0,24;0,61;0,14;0,36;2,17;0,49;0,49;0,54;0,85;0,76;0,47;0,65;0,43;0,42;0,5;0,55;0,19;1,05;0,15;1,68;0,26;0,2;1,35;0,2;0,24;0,22;0,13;0,13;0,18;0,2;0,13;0,24;0,16;0,45;0,25;1,39;2,17;0,16;1,46;0,73;0,21;0,13;0,44;0,71;3;1;6;c-SC-m
